258,"Р310","LOGIST_1C","Рязань_Воскресенск и Егорьевск","00:00:00","",\N
259,"Р210","LOGIST_1C","Рязань_Елатомское","00:00:00","",\N
260,"Р280","LOGIST_1C","Рязань_Липецкое","00:00:00","",\N
261,"Р260","LOGIST_1C","Рязань_Московское Кашира","00:00:00","",\N
262,"Р270","LOGIST_1C","Рязань_Московское Коломна","00:00:00","",\N
263,"Р230","LOGIST_1C","Рязань_Сасовское","00:00:00","",\N
264,"Р290","LOGIST_1C","Рязань_Спасское","00:00:00","",\N
265,"Р250","LOGIST_1C","Рязань_Тульское","00:00:00","",\N
266,"Р220","LOGIST_1C","Рязань_Шатурское","00:00:00","",\N
267,"Р240","LOGIST_1C","Рязань_Южное","00:00:00","",\N
268,"Яд69","LOGIST_1C","3","00:00:00","",\N
269,"Са80","LOGIST_1C","Б.Черниговка (Самара)","00:00:00","",\N
270,"Са60","LOGIST_1C","Бугуруслан (Самара)","00:00:00","",\N
271,"Са90","LOGIST_1C","Дергочи-Озинки-Хвалынск","00:00:00","",\N
272,"Са85","LOGIST_1C","Казахстан (Самара)","00:00:00","",\N
273,"Са20","LOGIST_1C","Красный Яр (Самара)","00:00:00","",\N
274,"Са65","LOGIST_1C","Нефтегорск (Самара)","00:00:00","",\N
275,"Са50","LOGIST_1C","Новокуйбышевск (Самара)","00:00:00","",\N
276,"Са30","LOGIST_1C","Оренбург (Самара)","00:00:00","",\N
277,"Са75","LOGIST_1C","Пенза (Самара)","00:00:00","",\N
278,"Са10","LOGIST_1C","Самара","00:00:00","",\N
279,"Са00","LOGIST_1C","Самара (Общ.)","00:00:00","",\N
280,"Са45","LOGIST_1C","Самара 2 область","00:00:00","",\N
281,"Яд67","LOGIST_1C","Самара 2 область1","00:00:00","",\N
282,"Яд68","LOGIST_1C","Самара 2 область2","00:00:00","",\N
283,"Са40","LOGIST_1C","Татарстан (Самара)","00:00:00","",\N
284,"Са25","LOGIST_1C","Татарстан-Уфа","00:00:00","",\N
285,"Са55","LOGIST_1C","Тольятти - Сызрань (Самара)","00:00:00","",\N
286,"Са35","LOGIST_1C","Уфа (Самара)","00:00:00","",\N
287,"Са70","LOGIST_1C","Шентала (Самара)","00:00:00","",\N
288,"Ск11","LOGIST_1C","4","00:00:00","",\N
289,"Ск12","LOGIST_1C","5","00:00:00","",\N
290,"Ск19","LOGIST_1C","Пенза","00:00:00","",\N
291,"Ск13","LOGIST_1C","Саранск","00:00:00","",\N
292,"Ск00","LOGIST_1C","Саранск (Общ.)","00:00:00","",\N
293,"Ср83","LOGIST_1C","Базарный Карабулак","00:00:00","",\N
294,"Ср80","LOGIST_1C","Балаково","00:00:00","",\N
295,"Ср81","LOGIST_1C","Балашов","00:00:00","",\N
296,"Ср98","LOGIST_1C","Быково","00:00:00","",\N
297,"Ср97","LOGIST_1C","Красный кут","00:00:00","",\N
298,"Ср94","LOGIST_1C","Маркс","00:00:00","",\N
299,"Ср96","LOGIST_1C","Николаевск","00:00:00","",\N
300,"Ср84","LOGIST_1C","Озинки","00:00:00","",\N
301,"Ср95","LOGIST_1C","Палласовка","00:00:00","",\N
302,"Ср99","LOGIST_1C","Петровск","00:00:00","",\N
303,"Ср82","LOGIST_1C","Ртищево","00:00:00","",\N
304,"Ср01","LOGIST_1C","Саратов","00:00:00","",\N
305,"Ср93","LOGIST_1C","Саратов город","00:00:00","",\N
